Name	RPKM	Type
unc.edu.422a4277-12f1-42ae-9f94-88d37517b9b0.1763734.bt.exon_quantification.txt	46.8306190730565	TCGA_BRCA
unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1767689.bt.exon_quantification.txt	9.52450117576763	TCGA_BRCA
unc.edu.8e9f7a7a-3115-4687-9fce-a97e4c3c9cde.2397078.bt.exon_quantification.txt	22.2185321149798	TCGA_BRCA
unc.edu.752efa27-8d87-4007-9dc5-baef53b37a87.1770654.bt.exon_quantification.txt	62.5481898097893	TCGA_BRCA
unc.edu.89f9e509-5f4c-439b-b610-860f209332d2.1766040.bt.exon_quantification.txt	37.5435331098236	TCGA_BRCA
unc.edu.1205dc3c-e766-4a25-b485-c66e301e3b6d.1762695.bt.exon_quantification.txt	94.1237807476048	TCGA_BRCA
unc.edu.2738d02e-ac2a-4d26-beb6-794f3e11cf88.1768085.bt.exon_quantification.txt	24.5630671513075	TCGA_BRCA
unc.edu.0593faf5-8fcc-4aba-a926-c06c70cef7a8.1805898.bt.exon_quantification.txt	52.1540071321035	TCGA_BRCA
unc.edu.05a8e240-5384-4a03-abeb-7ef3697c946d.2046302.bt.exon_quantification.txt	17.4089320326293	TCGA_BRCA
unc.edu.d9f827bb-2498-49b0-aa85-71cb554eb926.1767712.bt.exon_quantification.txt	11.749957639258	TCGA_BRCA
unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1770648.bt.exon_quantification.txt	74.3521318314331	TCGA_BRCA
unc.edu.02222fea-f3da-4328-8188-8ef24d1f55e4.1766463.bt.exon_quantification.txt	4.13733309276793	TCGA_BRCA
unc.edu.1a99c4ba-6948-4054-96cd-62164ff4a6f0.1769796.bt.exon_quantification.txt	36.639471345109	TCGA_BRCA
unc.edu.2448118f-9664-4b9e-b67f-c019cf5b8d35.1769775.bt.exon_quantification.txt	5.51355927919839	TCGA_BRCA
unc.edu.b835c127-4f06-4870-a0a4-7f95be0260a4.2029457.bt.exon_quantification.txt	27.5989889005406	TCGA_BRCA
unc.edu.49bdbb64-75a8-4a30-bde6-57f3c2a38f9b.1764069.bt.exon_quantification.txt	99.3338936632852	TCGA_BRCA
unc.edu.12c36b7c-f302-4cea-bb4f-5a01211e00e9.2196120.bt.exon_quantification.txt	13.2983404165503	TCGA_BRCA
unc.edu.502939cc-3381-4bc2-9ae6-332846cf836b.1764458.bt.exon_quantification.txt	68.0478496248347	TCGA_BRCA
unc.edu.14f20743-35f3-4e68-a2e5-e03edfe31a97.1770653.bt.exon_quantification.txt	35.9676982772277	TCGA_BRCA
unc.edu.69f535c7-8f70-4efc-98bc-7f99924d7db1.1767693.bt.exon_quantification.txt	113.499837947971	TCGA_BRCA
unc.edu.b1c4af00-f395-47ac-93c7-b32a293ca060.1765671.bt.exon_quantification.txt	28.534881191887	TCGA_BRCA
unc.edu.27706c21-96cb-48e9-88ec-1c52769bfe45.1764815.bt.exon_quantification.txt	7.06484234152207	TCGA_BRCA
unc.edu.8a430d45-6511-4900-954e-fd01106d0f22.2319118.bt.exon_quantification.txt	56.7575279986402	TCGA_BRCA
unc.edu.7e073ecd-452a-4cba-9dfd-8601f3245721.1770226.bt.exon_quantification.txt	37.9032689630004	TCGA_BRCA
unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1766444.bt.exon_quantification.txt	120.761306592324	TCGA_BRCA
unc.edu.4a8c96d9-b08d-4812-93ec-c8c9db8139aa.1764459.bt.exon_quantification.txt	1.72183708081437	TCGA_BRCA
unc.edu.7157ccb4-b4f6-41ba-9f9c-da862b749a57.1763293.bt.exon_quantification.txt	42.7385345155289	TCGA_BRCA
unc.edu.4c1d73ba-31f8-4652-a83d-cc367dde9f43.1764478.bt.exon_quantification.txt	7.37302498547041	TCGA_BRCA
unc.edu.a77173cb-3e81-4957-a76f-18824d5e06dd.1769819.bt.exon_quantification.txt	51.8837005945682	TCGA_BRCA
unc.edu.72611671-51cc-4662-b992-6701eb1df987.1765669.bt.exon_quantification.txt	141.012951851124	TCGA_BRCA
unc.edu.0e704d8f-c0c0-4165-83c4-a1fa93014894.1770210.bt.exon_quantification.txt	0.706459401162784	TCGA_BRCA
unc.edu.ed40061b-ad15-4f91-94ae-ae276394f42d.1764107.bt.exon_quantification.txt	96.9155706192627	TCGA_BRCA
unc.edu.1ccf908a-7620-4af8-b83f-0e287f3655c5.1770216.bt.exon_quantification.txt	89.4941328429756	TCGA_BRCA
unc.edu.2877059f-b560-413b-b8be-40d9fde8fbcf.1764451.bt.exon_quantification.txt	4.24787750924063	TCGA_BRCA
unc.edu.38adc5a4-bf82-4a06-a179-e84dd42593da.2046058.bt.exon_quantification.txt	23.00587543534	TCGA_BRCA
unc.edu.51d9b960-276a-4c7b-b135-f2f8c05f3bd6.1951389.bt.exon_quantification.txt	12.2997498017537	TCGA_BRCA
unc.edu.aad871a8-1a52-4e96-8b13-444d08289236.1757126.bt.exon_quantification.txt	106.651089442805	TCGA_BRCA
unc.edu.0cde4246-2dcb-478b-ace9-df557f71e4cd.1767670.bt.exon_quantification.txt	28.5358750645274	TCGA_BRCA
unc.edu.70633069-e9df-4fce-84df-6849f4b2693c.1770250.bt.exon_quantification.txt	40.8988198684753	TCGA_BRCA
unc.edu.ae97b841-ddef-4bed-81ac-0b91627c4ef3.1748736.bt.exon_quantification.txt	170.828237469605	TCGA_BRCA
unc.edu.91a5b906-6a04-4f0d-8710-172311e84789.1765656.bt.exon_quantification.txt	54.2364662845842	TCGA_BRCA
unc.edu.4c80c4a1-7e99-4f9e-b32c-898ae20206c5.2612126.bt.exon_quantification.txt	16.3565078896772	TCGA_BRCA
unc.edu.526da11e-9125-4fcd-98d7-02994c9783d1.1765206.bt.exon_quantification.txt	241.274577490321	TCGA_BRCA
